ProductID,ProductName,Category,Brand,Price,Rating,NumberOfReviews,StockQuantity,DiscountPercentage,WarrantyMonths,SoldUnits,DemandLevel
EOS-01800,Razer USB-C Hub O576,Accessory,Razer,43.32,4.2,,197.0,3.0,6.0,637,High
EOS-01801,Xiaomi Smartphone S590,Smartphone,Xiaomi,463.55,4.6,778.0,42.0,8.0,24.0,444,Medium
EOS-01802,Sony Noise Cancelling Headphones D775,Headphones,Sony,106.48,3.6,108.0,80.0,22.0,6.0,454,Medium
EOS-01803,Razer Wireless Mouse U452,Accessory,Razer,60.68,4.4,112.0,116.0,0.0,6.0,482,Medium
EOS-01804,Belkin Power Bank J971,Accessory,Belkin,174.62,5.0,135.0,60.0,0.0,6.0,448,Medium
EOS-01805,Philips OLED TV Y649,TV,Philips,2740.81,4.0,88.0,120.0,33.0,12.0,514,Medium
EOS-01806,Nintendo VR Bundle M670,Gaming Console,Nintendo,336.98,4.6,110.0,112.0,20.0,12.0,662,High
EOS-01807,Meta Handheld Console J307,Gaming Console,Meta,561.44,4.5,130.0,236.0,16.0,12.0,408,Medium
EOS-01808,Lenovo Drawing Tablet A182,Tablet,Lenovo,224.22,4.3,291.0,0.0,11.0,24.0,653,High
EOS-01809,Razer USB-C Hub D196,Accessory,Razer,63.19,3.6,499.0,195.0,20.0,12.0,806,High
EOS-01810,AOC Office Monitor W696,Monitor,AOC,436.9,4.5,179.0,207.0,31.0,36.0,447,Medium
EOS-01811,Corsair Power Bank V183,Accessory,Corsair,52.32,5.0,134.0,50.0,26.0,6.0,460,Medium
EOS-01812,Corsair Webcam V232,Accessory,Corsair,108.69,3.6,287.0,88.0,25.0,6.0,465,Medium
EOS-01813,Panasonic Vlogging Camera E131,Camera,Panasonic,1511.88,4.2,195.0,108.0,33.0,36.0,373,Low
EOS-01814,Xiaomi Smartphone L165,Smartphone,Xiaomi,761.65,3.1,247.0,142.0,38.0,12.0,432,Medium
EOS-01815,Lenovo Pro Tablet P120,Tablet,Lenovo,592.69,3.8,101.0,94.0,31.0,12.0,379,Low
EOS-01816,Microsoft Mini Tablet N781,Tablet,Microsoft,913.41,4.5,350.0,132.0,5.0,12.0,516,Medium
EOS-01817,Samsung Gaming Monitor H116,Monitor,Samsung,288.41,4.3,380.0,23.0,40.0,36.0,502,Medium
EOS-01818,Samsung 4K TV H820,TV,Samsung,920.53,4.0,91.0,192.0,8.0,24.0,473,Medium
EOS-01819,Asus Gaming Laptop U909,Laptop,Asus,1309.07,3.9,55.0,157.0,10.0,12.0,321,Low
EOS-01820,Sony Mini LED TV R657,TV,Sony,778.34,4.1,45.0,155.0,32.0,12.0,602,High
EOS-01821,Logitech Wireless Mouse E201,Accessory,Logitech,,3.6,187.0,95.0,8.0,24.0,302,Low
EOS-01822,Meta Handheld Console D243,Gaming Console,Meta,476.2,4.4,132.0,85.0,22.0,24.0,404,Medium
EOS-01823,Samsung Budget Phone E115,Smartphone,Samsung,881.35,3.8,279.0,148.0,0.0,24.0,341,Low
EOS-01824,Samsung 5G Phone N821,Smartphone,Samsung,435.95,4.4,447.0,83.0,6.0,12.0,368,Low
EOS-01825,Sony QLED TV O281,TV,Sony,2567.91,4.1,65.0,25.0,0.0,12.0,513,Medium
EOS-01826,Microsoft Mechanical Keyboard T876,Accessory,Microsoft,76.32,3.7,190.0,139.0,22.0,6.0,614,High
EOS-01827,Microsoft Power Bank I323,Accessory,Microsoft,46.75,3.8,309.0,110.0,11.0,12.0,695,High
EOS-01828,HP Creator Laptop A715,Laptop,HP,1790.9,3.4,431.0,0.0,34.0,36.0,400,Medium
EOS-01829,Asus Business Notebook D146,Laptop,Asus,948.68,3.8,99.0,148.0,19.0,36.0,422,Medium
EOS-01830,Google Budget Phone V197,Smartphone,Google,945.11,3.7,230.0,100.0,0.0,24.0,289,Low
EOS-01831,Lenovo Tablet O847,Tablet,Lenovo,514.56,4.5,109.0,40.0,0.0,12.0,385,Low
EOS-01832,Dell Ultrawide Monitor G643,Monitor,Dell,193.91,4.5,296.0,65.0,18.0,24.0,577,Medium
EOS-01833,Huawei Kids Tablet R318,Tablet,Huawei,932.8,4.6,233.0,124.0,0.0,24.0,385,Low
EOS-01834,Acer Business Notebook P682,Laptop,Acer,1256.88,3.5,143.0,176.0,10.0,24.0,447,Medium
EOS-01835,GoPro DSLR Camera K551,Camera,GoPro,,4.5,43.0,182.0,10.0,24.0,506,Medium
EOS-01836,LG Office Monitor O643,Monitor,LG,590.62,3.4,211.0,83.0,0.0,12.0,524,Medium
EOS-01837,Canon DSLR Camera K663,Camera,Canon,1013.01,4.1,62.0,7.0,21.0,36.0,337,Low
EOS-01838,Hisense Smart TV W840,TV,Hisense,1430.06,4.3,120.0,74.0,10.0,24.0,302,Low
EOS-01839,LG Gaming Monitor P293,Monitor,LG,297.14,3.6,323.0,168.0,20.0,12.0,672,High
EOS-01840,Sony Noise Cancelling Headphones B877,Headphones,Sony,150.69,4.2,76.0,163.0,8.0,24.0,345,Low
EOS-01841,Samsung Kids Tablet A724,Tablet,Samsung,1088.95,4.0,350.0,129.0,13.0,,366,Low
EOS-01842,BenQ Curved Monitor D986,Monitor,BenQ,703.76,4.6,216.0,124.0,10.0,24.0,524,Medium
EOS-01843,GoPro Action Camera M813,Camera,GoPro,888.8,5.0,167.0,138.0,11.0,24.0,820,High
EOS-01844,LG OLED TV T741,TV,LG,2104.65,4.0,180.0,92.0,19.0,24.0,369,Low
EOS-01845,Huawei Sports Watch F284,Smartwatch,Huawei,471.13,3.1,138.0,163.0,2.0,24.0,422,Medium
EOS-01846,Logitech Wireless Headphones U634,Headphones,Logitech,197.02,4.7,143.0,125.0,16.0,6.0,377,Low
EOS-01847,Valve VR Bundle P407,Gaming Console,Valve,888.21,3.4,328.0,114.0,14.0,24.0,301,Low
EOS-01848,Samsung 4K TV H126,TV,Samsung,1086.87,2.8,160.0,0.0,10.0,12.0,480,Medium
EOS-01849,AOC Ultrawide Monitor P271,Monitor,AOC,518.79,5.0,175.0,101.0,23.0,24.0,407,Medium
EOS-01850,Sony OLED TV M930,TV,Sony,1550.07,4.0,50.0,173.0,28.0,36.0,521,Medium
EOS-01851,OnePlus 5G Phone J714,Smartphone,OnePlus,653.67,4.9,178.0,132.0,2.0,12.0,449,Medium
EOS-01852,Lenovo Ultrabook N749,Laptop,Lenovo,852.81,4.2,50.0,,11.0,24.0,563,Medium
EOS-01853,Razer USB-C Hub O752,Accessory,Razer,79.38,4.2,145.0,133.0,14.0,12.0,533,Medium
EOS-01854,Samsung Foldable Phone Q473,Smartphone,Samsung,361.75,3.5,601.0,215.0,25.0,12.0,690,High
EOS-01855,Acer Gaming Laptop D335,Laptop,Acer,1144.06,4.0,144.0,251.0,0.0,12.0,550,Medium
EOS-01856,Apple Kids Tablet O754,Tablet,Apple,217.25,5.0,68.0,56.0,0.0,12.0,416,Medium
EOS-01857,Microsoft Wireless Mouse T352,Accessory,Microsoft,81.84,2.6,99.0,55.0,21.0,12.0,360,Low
EOS-01858,Samsung Drawing Tablet N972,Tablet,,794.26,3.5,205.0,118.0,20.0,24.0,406,Medium
EOS-01859,Garmin Hybrid Watch I811,Smartwatch,Garmin,417.96,3.8,217.0,98.0,27.0,12.0,680,High
EOS-01860,Sennheiser Earbuds M253,Headphones,Sennheiser,169.53,4.1,146.0,220.0,8.0,24.0,610,High
EOS-01861,HP Business Notebook T555,Laptop,HP,1154.54,4.4,124.0,109.0,29.0,24.0,608,High
EOS-01862,OnePlus Pro Smartphone B718,Smartphone,OnePlus,643.31,5.0,107.0,138.0,25.0,24.0,469,Medium
EOS-01863,Bose Wireless Headphones J911,Headphones,Bose,259.23,4.3,50.0,164.0,33.0,24.0,595,Medium
EOS-01864,LG Ultrawide Monitor E803,Monitor,LG,561.82,4.8,52.0,130.0,13.0,12.0,488,Medium
EOS-01865,Garmin Fitness Watch L302,Smartwatch,Garmin,183.46,3.0,290.0,103.0,7.0,12.0,346,Low
EOS-01866,AOC 4K Monitor N897,Monitor,,423.96,4.5,100.0,152.0,24.0,36.0,535,Medium
EOS-01867,MSI Creator Laptop G306,Laptop,MSI,1098.78,3.9,407.0,280.0,,36.0,496,Medium
EOS-01868,MSI Gaming Laptop I722,Laptop,MSI,1355.3,5.0,155.0,66.0,18.0,36.0,753,High
EOS-01869,Asus Creator Laptop Z546,Laptop,Asus,812.98,4.5,120.0,171.0,31.0,36.0,501,Medium
EOS-01870,Dell Office Monitor H733,Monitor,Dell,392.55,4.1,98.0,149.0,6.0,24.0,363,Low
EOS-01871,Bose Earbuds I267,Headphones,Bose,183.82,3.6,120.0,0.0,10.0,6.0,391,Low
EOS-01872,Samsung Smart TV B113,TV,Samsung,1507.4,4.4,197.0,150.0,0.0,36.0,488,Medium
EOS-01873,Philips 4K TV T962,TV,Philips,1077.51,3.7,113.0,23.0,22.0,12.0,417,Medium
EOS-01874,LG Office Monitor T704,Monitor,LG,370.02,4.5,243.0,147.0,6.0,24.0,679,High
EOS-01875,Microsoft VR Bundle Y136,Gaming Console,Microsoft,274.69,3.7,233.0,199.0,0.0,12.0,330,Low
EOS-01876,Microsoft USB-C Hub J440,Accessory,Microsoft,45.15,3.4,189.0,74.0,8.0,6.0,562,Medium
EOS-01877,GoPro Action Camera L193,Camera,GoPro,640.56,4.6,48.0,,13.0,12.0,613,High
EOS-01878,Amazfit Sports Watch P853,Smartwatch,Amazfit,389.6,4.5,157.0,183.0,18.0,24.0,465,Medium
EOS-01879,Motorola Pro Smartphone C479,Smartphone,Motorola,662.14,4.1,268.0,150.0,12.0,12.0,500,Medium
EOS-01880,Huawei Smartwatch B865,Smartwatch,Huawei,273.79,4.3,180.0,218.0,23.0,12.0,525,Medium
EOS-01881,Acer Creator Laptop F519,Laptop,Acer,980.45,4.4,224.0,258.0,6.0,36.0,382,Low
EOS-01882,Dell 4K Monitor O754,Monitor,Dell,345.87,3.1,195.0,165.0,11.0,12.0,567,Medium
EOS-01883,Fitbit Fitness Watch N564,Smartwatch,Fitbit,236.67,4.1,79.0,100.0,18.0,12.0,535,Medium
EOS-01884,Sennheiser Noise Cancelling Headphones C753,Headphones,Sennheiser,204.55,3.8,172.0,242.0,19.0,24.0,471,Medium
EOS-01885,Microsoft Mini Tablet N947,Tablet,Microsoft,515.93,3.5,136.0,115.0,14.0,24.0,492,Medium
EOS-01886,Lenovo Creator Laptop G859,Laptop,Lenovo,559.56,3.4,99.0,33.0,4.0,36.0,576,Medium
EOS-01887,Philips QLED TV E814,TV,Philips,2382.26,3.8,55.0,,12.0,24.0,445,Medium
EOS-01888,Microsoft Mini Tablet F661,Tablet,Microsoft,338.26,4.1,173.0,186.0,15.0,12.0,508,Medium
EOS-01889,GoPro Instant Camera B514,Camera,GoPro,657.65,,70.0,63.0,27.0,36.0,610,High
EOS-01890,Microsoft Mini Tablet J484,Tablet,Microsoft,1300.0,4.0,238.0,80.0,14.0,24.0,409,Medium
EOS-01891,Microsoft Retro Console F319,Gaming Console,Microsoft,340.14,4.3,155.0,190.0,21.0,12.0,791,High
EOS-01892,Razer Power Bank M592,Accessory,Razer,51.09,4.6,310.0,179.0,11.0,12.0,658,High
EOS-01893,OnePlus Smartphone T992,Smartphone,OnePlus,508.93,3.4,103.0,158.0,29.0,12.0,389,Low
EOS-01894,Sony Vlogging Camera T135,Camera,Sony,1106.64,4.3,180.0,73.0,7.0,12.0,353,Low
EOS-01895,Lenovo Drawing Tablet D587,Tablet,Lenovo,590.41,4.0,9.0,222.0,24.0,12.0,449,Medium
EOS-01896,Microsoft Tablet K119,Tablet,Microsoft,490.76,3.7,347.0,20.0,29.0,24.0,648,High
EOS-01897,Google 5G Phone D757,Smartphone,Google,820.31,3.8,255.0,124.0,13.0,24.0,452,Medium
EOS-01898,Sony Earbuds W229,Headphones,Sony,198.32,4.8,171.0,140.0,8.0,6.0,521,Medium
EOS-01899,Huawei Mini Tablet H261,Tablet,Huawei,238.21,3.9,149.0,224.0,,24.0,513,Medium
EOS-01900,Lenovo 2-in-1 Laptop J697,Laptop,Lenovo,1008.87,4.2,8.0,212.0,2.0,36.0,482,Medium
EOS-01901,Garmin Fitness Watch Z958,Smartwatch,Garmin,276.81,5.0,87.0,216.0,24.0,12.0,677,High
EOS-01902,Logitech Earbuds R121,Headphones,Logitech,149.11,3.7,301.0,98.0,7.0,24.0,335,Low
EOS-01903,Apple Hybrid Watch H485,Smartwatch,Apple,439.65,3.6,215.0,225.0,13.0,12.0,461,Medium
EOS-01904,Dell Ultrabook G382,Laptop,Dell,1258.23,4.3,192.0,,3.0,36.0,509,Medium
EOS-01905,Samsung Ultrawide Monitor S162,Monitor,Samsung,548.36,4.1,244.0,3.0,28.0,12.0,533,Medium
EOS-01906,Huawei Drawing Tablet V718,Tablet,Huawei,597.4,4.7,184.0,75.0,31.0,12.0,884,High
EOS-01907,Nintendo Retro Console R752,Gaming Console,Nintendo,442.18,,88.0,110.0,5.0,12.0,445,Medium
EOS-01908,Sony Console Bundle T509,Gaming Console,Sony,447.78,3.4,291.0,0.0,36.0,24.0,550,Medium
EOS-01909,Apple Budget Phone E403,Smartphone,Apple,751.06,3.8,47.0,39.0,8.0,24.0,436,Medium
EOS-01910,Sony Gaming Headset G288,Headphones,Sony,296.64,3.2,413.0,128.0,,6.0,394,Low
EOS-01911,Anker Mechanical Keyboard N224,Accessory,,117.65,4.6,76.0,61.0,0.0,6.0,502,Medium
EOS-01912,Amazfit Sports Watch G865,Smartwatch,Amazfit,416.73,3.1,138.0,34.0,0.0,12.0,391,Low
EOS-01913,TCL Smart TV N377,TV,TCL,1429.72,4.7,14.0,122.0,21.0,36.0,490,Medium
EOS-01914,Acer Ultrabook X455,Laptop,Acer,1242.27,3.5,202.0,61.0,17.0,12.0,566,Medium
EOS-01915,Panasonic Action Camera P695,Camera,Panasonic,1040.98,4.0,230.0,82.0,20.0,36.0,710,High
EOS-01916,Dell Office Monitor B991,Monitor,Dell,1035.41,4.7,531.0,148.0,12.0,36.0,286,Low
EOS-01917,Canon Mirrorless Camera V709,Camera,Canon,757.12,4.0,60.0,165.0,0.0,24.0,414,Medium
EOS-01918,Hisense Mini LED TV A713,TV,Hisense,1445.45,4.2,101.0,125.0,12.0,24.0,469,Medium
EOS-01919,Lenovo Kids Tablet J953,Tablet,Lenovo,864.92,3.9,51.0,223.0,15.0,24.0,408,Medium
EOS-01920,Xiaomi Smartphone S693,Smartphone,Xiaomi,342.26,,208.0,42.0,3.0,12.0,480,Medium
EOS-01921,Meta Handheld Console B701,Gaming Console,Meta,500.4,3.9,123.0,50.0,5.0,24.0,403,Medium
EOS-01922,Logitech Power Bank H270,Accessory,Logitech,90.7,3.8,197.0,298.0,28.0,24.0,457,Medium
EOS-01923,Apple 5G Phone I831,Smartphone,Apple,338.92,3.7,95.0,46.0,26.0,12.0,441,Medium
EOS-01924,Bose Studio Headphones W300,Headphones,Bose,154.41,3.5,87.0,122.0,31.0,6.0,567,Medium
EOS-01925,Dell Gaming Laptop W651,Laptop,Dell,708.66,4.2,255.0,165.0,0.0,24.0,424,Medium
EOS-01926,Xiaomi Pro Smartphone Z815,Smartphone,Xiaomi,361.95,4.2,212.0,157.0,0.0,12.0,475,Medium
EOS-01927,Anker Wireless Mouse U691,Accessory,Anker,66.19,4.2,527.0,125.0,4.0,12.0,489,Medium
EOS-01928,Lenovo Pro Tablet A431,Tablet,Lenovo,291.25,5.0,436.0,219.0,11.0,24.0,440,Medium
EOS-01929,Bose Studio Headphones R479,Headphones,Bose,180.07,4.3,139.0,139.0,20.0,6.0,386,Low
EOS-01930,Huawei Tablet U671,Tablet,Huawei,357.38,3.4,264.0,173.0,0.0,12.0,531,Medium
EOS-01931,Sony Studio Headphones Q568,Headphones,Sony,336.88,4.3,84.0,199.0,17.0,24.0,327,Low
EOS-01932,Lenovo Business Notebook A307,Laptop,Lenovo,3200.0,4.5,275.0,156.0,16.0,36.0,213,Low
EOS-01933,Dell Gaming Laptop H911,Laptop,Dell,1193.34,4.1,144.0,,14.0,,476,Medium
EOS-01934,Sennheiser Studio Headphones Q161,Headphones,Sennheiser,131.95,4.2,108.0,206.0,11.0,12.0,465,Medium
EOS-01935,Sony Instant Camera O900,Camera,Sony,784.75,3.9,287.0,66.0,12.0,36.0,612,High
EOS-01936,AOC Ultrawide Monitor T507,Monitor,AOC,592.47,4.0,340.0,64.0,17.0,12.0,528,Medium
EOS-01937,Apple 2-in-1 Laptop C521,Laptop,Apple,2405.93,4.2,162.0,241.0,20.0,12.0,2634,Medium
EOS-01938,Apple Smartwatch W759,Smartwatch,Apple,351.35,5.0,297.0,13.0,16.0,24.0,496,Medium
EOS-01939,Fitbit Smartwatch W838,Smartwatch,Fitbit,1172.4741275445401,4.3,81.0,258.0,26.0,24.0,668,High
EOS-01940,Apple Hybrid Watch R668,Smartwatch,Apple,245.58,3.4,115.0,43.0,0.0,24.0,457,Medium
EOS-01941,Apple Foldable Phone E970,Smartphone,Apple,1056.88,4.4,152.0,156.0,11.0,24.0,531,Medium
EOS-01942,JBL Noise Cancelling Headphones T692,Headphones,JBL,95.32,4.0,130.0,208.0,4.0,12.0,595,Medium
EOS-01943,Amazfit Sports Watch H288,Smartwatch,Amazfit,696.46,3.7,43.0,175.0,5.0,24.0,287,Low
EOS-01944,Apple Pro Smartphone B449,Smartphone,Apple,465.59,4.1,120.0,166.0,10.0,12.0,519,Medium
EOS-01945,Panasonic DSLR Camera B187,Camera,Panasonic,922.77,3.6,62.0,176.0,23.0,24.0,416,Medium
EOS-01946,Dell 2-in-1 Laptop C130,Laptop,Dell,2241.51,5.0,21.0,149.0,17.0,12.0,519,Medium
EOS-01947,Logitech Mechanical Keyboard E804,Accessory,Logitech,105.4,3.5,296.0,97.0,7.0,6.0,493,Medium
EOS-01948,Fitbit Smartwatch G901,Smartwatch,Fitbit,813.62,4.8,117.0,106.0,19.0,12.0,210,Low
EOS-01949,Asus 2-in-1 Laptop A533,Laptop,Asus,1165.14,4.2,64.0,192.0,18.0,12.0,652,High
EOS-01950,Samsung GPS Watch Z462,Smartwatch,Samsung,362.84,4.1,73.0,180.0,15.0,12.0,535,Medium
EOS-01951,OnePlus 5G Phone H817,Smartphone,OnePlus,348.41,4.1,299.0,198.0,21.0,24.0,656,High
EOS-01952,Apple Foldable Phone U633,Smartphone,Apple,677.96,4.6,132.0,15.0,11.0,24.0,425,Medium
EOS-01953,Apple Tablet B420,Tablet,Apple,366.44,4.2,159.0,259.0,19.0,12.0,748,High
EOS-01954,Apple GPS Watch M487,Smartwatch,Apple,374.9,3.9,86.0,137.0,7.0,24.0,481,Medium
EOS-01955,Motorola Foldable Phone A594,Smartphone,Motorola,921.94,4.3,148.0,165.0,4.0,12.0,558,Medium
EOS-01956,Hisense QLED TV Z900,TV,Hisense,1447.32,,52.0,171.0,0.0,36.0,377,Low
EOS-01957,Huawei Smartwatch T383,Smartwatch,Huawei,865.54,3.5,88.0,199.0,19.0,24.0,216,Low
EOS-01958,Sennheiser Earbuds U851,Headphones,Sennheiser,244.39,3.1,350.0,107.0,14.0,6.0,298,Low
EOS-01959,Apple Hybrid Watch Z782,Smartwatch,Apple,329.97,3.6,77.0,85.0,0.0,24.0,315,Low
EOS-01960,BenQ 4K Monitor J928,Monitor,BenQ,328.02,4.3,293.0,230.0,2.0,36.0,446,Medium
EOS-01961,Apple Studio Headphones C400,Headphones,Apple,100.35,4.0,209.0,11.0,16.0,24.0,435,Medium
EOS-01962,Samsung Smartwatch Q798,Smartwatch,Samsung,,4.2,31.0,102.0,4.0,12.0,380,Low
EOS-01963,Samsung Foldable Phone O785,Smartphone,Samsung,870.41,4.8,325.0,217.0,8.0,12.0,600,High
EOS-01964,Microsoft Kids Tablet K485,Tablet,Microsoft,311.63,3.5,128.0,1.0,10.0,24.0,495,Medium
EOS-01965,Samsung Smartwatch Q343,Smartwatch,Samsung,731.89,3.6,28.0,195.0,0.0,12.0,291,Low
EOS-01966,AOC Office Monitor G448,Monitor,AOC,309.82,4.7,62.0,57.0,8.0,12.0,736,High
EOS-01967,Sony DSLR Camera V492,Camera,Sony,,5.0,189.0,66.0,12.0,24.0,527,Medium
EOS-01968,Huawei Mini Tablet D946,Tablet,Huawei,773.33,3.9,114.0,52.0,0.0,12.0,509,Medium
EOS-01969,Motorola Foldable Phone G676,Smartphone,Motorola,563.28,3.5,480.0,36.0,44.0,12.0,772,High
EOS-01970,Sony Noise Cancelling Headphones N498,Headphones,Sony,220.28,4.0,147.0,102.0,21.0,24.0,574,Medium
EOS-01971,Samsung Kids Tablet R175,Tablet,Samsung,580.38,4.8,67.0,75.0,25.0,12.0,398,Low
EOS-01972,Dell 2-in-1 Laptop Z479,Laptop,Dell,2050.29,,87.0,185.0,13.0,36.0,482,Medium
EOS-01973,Samsung Smart TV O656,TV,Samsung,1601.89,3.9,469.0,160.0,0.0,36.0,406,Medium
EOS-01974,Google Smartphone M557,Smartphone,Google,639.71,2.7,116.0,79.0,1.0,24.0,351,Low
EOS-01975,Google Pro Smartphone G543,Smartphone,Google,590.27,4.9,172.0,86.0,17.0,12.0,606,High
EOS-01976,Samsung Mini Tablet O788,Tablet,Samsung,376.99,4.1,112.0,317.0,8.0,12.0,548,Medium
EOS-01977,HP Creator Laptop C251,Laptop,HP,1404.28,,250.0,61.0,9.0,12.0,549,Medium
EOS-01978,OnePlus Smartphone F236,Smartphone,OnePlus,655.09,5.0,247.0,117.0,14.0,12.0,471,Medium
EOS-01979,Valve Handheld Console G394,Gaming Console,Valve,385.62,4.0,431.0,277.0,9.0,24.0,442,Medium
EOS-01980,Sony OLED TV I892,TV,Sony,908.98,2.9,67.0,132.0,0.0,12.0,291,Low
EOS-01981,Google Foldable Phone B817,Smartphone,Google,1012.17,3.8,104.0,,24.0,24.0,433,Medium
EOS-01982,Lenovo Ultrabook F445,Laptop,Lenovo,1032.61,3.8,196.0,120.0,25.0,24.0,730,High
EOS-01983,Dell Creator Laptop Y542,Laptop,Dell,1086.72,3.6,160.0,211.0,1.0,36.0,512,Medium
EOS-01984,BenQ 4K Monitor A558,Monitor,BenQ,495.24,4.5,243.0,38.0,18.0,36.0,642,High
EOS-01985,OnePlus Smartphone O591,Smartphone,OnePlus,590.45,3.8,9.0,154.0,14.0,24.0,443,Medium
EOS-01986,TCL QLED TV U614,TV,TCL,765.18,3.7,422.0,83.0,0.0,36.0,581,Medium
EOS-01987,GoPro Action Camera I725,Camera,GoPro,708.92,3.1,245.0,127.0,20.0,12.0,614,High
EOS-01988,Nikon DSLR Camera N622,Camera,Nikon,,3.2,370.0,252.0,14.0,24.0,563,Medium
EOS-01989,Samsung Curved Monitor F580,Monitor,Samsung,596.15,4.8,47.0,105.0,38.0,24.0,645,High
EOS-01990,Huawei Fitness Watch Z407,Smartwatch,Huawei,,3.9,311.0,207.0,30.0,24.0,491,Medium
EOS-01991,Lenovo Drawing Tablet U548,Tablet,Lenovo,707.45,4.5,118.0,105.0,17.0,12.0,358,Low
EOS-01992,Microsoft Tablet P269,Tablet,Microsoft,614.44,4.0,235.0,69.0,21.0,12.0,644,High
EOS-01993,Xiaomi Smartphone G664,Smartphone,Xiaomi,666.31,3.9,75.0,300.0,16.0,24.0,458,Medium
EOS-01994,Samsung QLED TV G477,TV,Samsung,1227.72,3.8,71.0,97.0,7.0,12.0,741,High
EOS-01995,HP Ultrabook Y963,Laptop,HP,1347.69,4.5,205.0,180.0,20.0,36.0,592,Medium
EOS-01996,Logitech Webcam Z391,Accessory,Logitech,97.26,3.9,128.0,194.0,19.0,12.0,664,High
EOS-01997,Xiaomi 5G Phone Y423,Smartphone,Xiaomi,368.39,4.1,186.0,123.0,0.0,12.0,418,Medium
EOS-01998,Canon Mirrorless Camera C640,Camera,Canon,798.02,4.0,350.0,127.0,25.0,12.0,584,Medium
EOS-01999,Huawei Sports Watch M924,Smartwatch,Huawei,473.74,4.8,58.0,98.0,25.0,12.0,670,High
EOS-02000,Bose Wireless Headphones N280,Headphones,Bose,161.0,4.1,150.0,68.0,13.0,6.0,426,Medium
EOS-02001,Samsung Drawing Tablet C608,Tablet,Samsung,232.1,4.0,135.0,135.0,14.0,24.0,655,High
EOS-02002,Fujifilm Instant Camera V350,Camera,Fujifilm,1095.51,4.3,119.0,168.0,12.0,12.0,376,Low
EOS-02003,Apple Noise Cancelling Headphones D961,Headphones,Apple,149.53,3.9,310.0,68.0,3.0,24.0,456,Medium
EOS-02004,Apple Smartphone N707,Smartphone,Apple,375.66,5.0,61.0,156.0,12.0,24.0,444,Medium
EOS-02005,Samsung QLED TV V271,TV,Samsung,789.29,4.1,46.0,141.0,6.0,24.0,335,Low
EOS-02006,Apple 2-in-1 Laptop X976,Laptop,Apple,1549.62,4.5,178.0,227.0,18.0,24.0,388,Low
EOS-02007,Nintendo Gaming Console H599,Gaming Console,Nintendo,288.74,4.9,125.0,89.0,33.0,24.0,818,High
EOS-02008,GoPro Action Camera C951,Camera,GoPro,463.23,4.1,243.0,0.0,0.0,24.0,824,High
EOS-02009,Dell Office Monitor Z267,Monitor,Dell,539.35,3.9,121.0,77.0,3.0,36.0,381,Low
EOS-02010,Samsung Curved Monitor I620,Monitor,Samsung,823.04,3.7,132.0,62.0,23.0,36.0,447,Medium
EOS-02011,Google Foldable Phone N102,Smartphone,Google,509.95,4.1,281.0,0.0,21.0,24.0,589,Medium
EOS-02012,Apple Mini Tablet T636,Tablet,Apple,406.17,3.2,306.0,206.0,20.0,12.0,544,Medium
EOS-02013,Acer Creator Laptop B823,Laptop,Acer,795.33,4.2,219.0,70.0,,,355,Low
EOS-02014,GoPro Mirrorless Camera B569,Camera,GoPro,1521.19,3.8,191.0,133.0,16.0,36.0,396,Low
EOS-02015,Huawei Drawing Tablet I574,Tablet,Huawei,340.32,3.7,130.0,60.0,0.0,24.0,236,Low
EOS-02016,Bose Wireless Headphones C897,Headphones,Bose,256.41,3.8,56.0,,0.0,12.0,384,Low
EOS-02017,Samsung Fitness Watch M712,Smartwatch,Samsung,498.75,3.9,220.0,162.0,10.0,12.0,452,Medium
EOS-02018,Belkin Wireless Mouse M227,Accessory,Belkin,38.92,3.9,109.0,107.0,20.0,6.0,584,Medium
EOS-02019,Apple GPS Watch L827,Smartwatch,Apple,196.11,3.8,40.0,100.0,28.0,12.0,553,Medium
EOS-02020,Samsung Ultrawide Monitor I214,Monitor,Samsung,636.7,3.8,147.0,217.0,,12.0,324,Low
EOS-02021,Anker Power Bank U450,Accessory,Anker,54.49,3.6,38.0,126.0,24.0,,398,Low
EOS-02022,Sennheiser Studio Headphones B748,Headphones,Sennheiser,76.12,4.4,94.0,128.0,11.0,24.0,562,Medium
EOS-02023,Google Foldable Phone E845,Smartphone,Google,489.58,3.6,112.0,267.0,9.0,12.0,583,Medium
EOS-02024,Nintendo Retro Console G159,Gaming Console,Nintendo,394.09,3.1,25.0,0.0,,24.0,354,Low
EOS-02025,Dell Ultrabook S300,Laptop,Dell,,4.7,38.0,145.0,18.0,12.0,646,High
EOS-02026,AOC Gaming Monitor Y583,Monitor,AOC,648.22,3.2,212.0,160.0,5.0,24.0,481,Medium
EOS-02027,Samsung Foldable Phone M941,Smartphone,Samsung,605.96,4.8,85.0,73.0,14.0,24.0,448,Medium
EOS-02028,Samsung Pro Tablet O163,Tablet,Samsung,252.39,4.0,136.0,167.0,20.0,24.0,600,High
EOS-02029,Acer Gaming Laptop P952,Laptop,Acer,1201.07,4.2,20.0,30.0,24.0,12.0,538,Medium
EOS-02030,Samsung Mini LED TV B496,TV,Samsung,1993.28,3.9,13.0,158.0,14.0,36.0,308,Low
EOS-02031,Samsung Foldable Phone B679,Smartphone,Samsung,480.2,4.4,179.0,86.0,9.0,12.0,471,Medium
